500.0 235873.7 3013.3 
500.0 235873.7 3013.3 
500.0 233167.4 5719.6 
500.0 224767.05 14119.95 
500.0 217835.25 21051.75 
500.0 224128.65 14758.35 
500.0 235873.7 3013.3 
500.0 224128.65 14758.35 
500.0 217835.25 21051.75 
500.0 224128.65 14758.35 
